ts,embb_ue_count,embb_bps,embb_rtt,embb_rate,embb_action,urllc_ue_count,urllc_bps,urllc_max_rtt,urllc_rate,urllc_action,mmtc_ue_count,mmtc_bps,mmtc_rtt,mmtc_rate,mmtc_action
2026-01-19T17:23:06.241054Z,1,0,,50mbit,none,1,0,,10mbit,none,1,0,,800kbit,none
2026-01-19T17:23:07.167679Z,1,0,0.533,50mbit,none,1,0,0.324,10mbit,urllc_warn,1,0,0.555,500kbit,restore
2026-01-19T17:23:09.951477Z,1,0,,50mbit,none,1,0,,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T17:23:23.787716Z,1,0,0.367,50mbit,none,1,0,,10mbit,none,1,0,4.899,800kbit,none
2026-01-19T17:23:25.789991Z,1,0,0.351,50mbit,none,1,0,0.236,10mbit,none,1,0,0.271,500kbit,restore
2026-01-19T17:23:27.789552Z,1,0,0.406,50mbit,none,1,0,0.183,10mbit,none,1,0,0.137,500kbit,none
2026-01-19T17:23:29.789644Z,1,0,139.513,50mbit,none,1,0,0.659,10mbit,urllc_self_alert,1,0,3.201,800kbit,self_bump
2026-01-19T17:23:31.789185Z,1,0,0.331,50mbit,none,1,0,0.170,10mbit,none,1,0,0.165,500kbit,restore
2026-01-19T17:23:33.790245Z,1,0,0.344,50mbit,none,1,0,,10mbit,none,1,0,0.202,500kbit,none
2026-01-19T17:23:35.789259Z,1,0,0.416,50mbit,none,1,0,0.181,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T17:23:37.788902Z,1,0,0.402,50mbit,none,1,0,0.151,10mbit,none,1,0,0.157,500kbit,restore
2026-01-19T17:23:39.789164Z,1,0,0.376,50mbit,none,1,0,0.192,10mbit,none,1,0,0.143,500kbit,none
2026-01-19T17:23:41.789267Z,1,0,0.311,50mbit,none,1,0,0.220,10mbit,none,1,0,0.161,500kbit,none
2026-01-19T17:23:43.789208Z,1,0,1.246,50mbit,none,1,0,,10mbit,none,1,0,0.172,500kbit,none
2026-01-19T17:23:45.789650Z,1,0,0.322,50mbit,none,1,0,0.260,10mbit,none,1,0,0.147,500kbit,none
2026-01-19T17:23:47.789270Z,1,0,0.403,50mbit,none,1,0,0.178,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T17:23:49.789776Z,1,0,0.363,50mbit,none,1,0,,10mbit,none,1,0,0.173,500kbit,restore
2026-01-19T17:23:51.789401Z,1,0,0.342,50mbit,none,1,0,0.310,10mbit,urllc_warn,1,0,0.204,500kbit,none
2026-01-19T17:23:53.789929Z,1,0,0.378,50mbit,none,1,0,0.182,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T17:23:55.790146Z,1,0,0.366,50mbit,none,1,0,0.189,10mbit,none,1,0,0.247,500kbit,restore
2026-01-19T17:23:57.790150Z,1,0,0.403,50mbit,none,1,0,0.213,10mbit,none,1,0,0.164,500kbit,none
2026-01-19T17:23:59.831740Z,1,0,0.307,50mbit,none,1,0,,10mbit,none,1,0,0.171,500kbit,none
2026-01-19T17:24:01.789265Z,1,0,69.777,50mbit,none,1,0,,10mbit,none,1,0,0.453,500kbit,none
2026-01-19T17:24:03.790081Z,1,0,1.191,50mbit,none,1,0,0.151,10mbit,none,1,0,0.148,500kbit,none
2026-01-19T17:24:05.789887Z,1,0,0.430,50mbit,none,1,0,,10mbit,none,1,0,0.161,500kbit,none
2026-01-19T17:24:07.789847Z,1,0,0.369,50mbit,none,1,0,0.176,10mbit,none,1,0,0.168,500kbit,none
2026-01-19T17:24:09.789177Z,1,0,0.377,50mbit,none,1,0,0.182,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T17:24:11.788796Z,1,0,0.363,50mbit,none,1,0,0.176,10mbit,none,1,0,,800kbit,none
2026-01-19T17:24:13.789843Z,1,0,0.383,50mbit,none,1,0,0.215,10mbit,none,1,0,0.203,500kbit,restore
2026-01-19T17:24:15.789619Z,1,0,0.355,50mbit,none,1,0,0.134,10mbit,none,1,0,0.175,500kbit,none
2026-01-19T17:24:17.790288Z,1,0,0.300,50mbit,none,1,0,0.160,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T17:24:19.789247Z,1,0,0.369,50mbit,none,1,0,0.190,10mbit,none,1,0,0.162,500kbit,restore
2026-01-19T17:24:21.790349Z,1,0,0.364,50mbit,none,1,0,,10mbit,none,1,0,0.154,500kbit,none
2026-01-19T17:24:23.789586Z,1,0,0.298,50mbit,none,1,0,0.297,10mbit,none,1,0,0.245,500kbit,none
2026-01-19T17:24:25.789249Z,1,0,0.492,50mbit,none,1,0,,10mbit,none,1,0,0.204,500kbit,none
2026-01-19T17:24:27.790321Z,1,0,0.317,50mbit,none,1,0,0.198,10mbit,none,1,0,0.172,500kbit,none
2026-01-19T17:24:29.789636Z,1,0,0.422,50mbit,none,1,0,0.180,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T17:24:31.789851Z,1,0,0.324,50mbit,none,1,0,0.152,10mbit,none,1,0,0.180,500kbit,restore
2026-01-19T17:24:33.789539Z,1,0,0.376,50mbit,none,1,0,0.165,10mbit,none,1,0,0.157,500kbit,none
2026-01-19T17:24:35.789800Z,1,0,0.350,50mbit,none,1,0,0.168,10mbit,none,1,0,0.157,500kbit,none
2026-01-19T17:24:37.789750Z,1,0,0.332,50mbit,none,1,0,0.155,10mbit,none,1,0,0.151,500kbit,none
2026-01-19T17:24:39.789634Z,1,0,0.412,50mbit,none,1,0,0.165,10mbit,none,1,0,0.252,500kbit,none
2026-01-19T17:24:41.790091Z,1,0,0.340,50mbit,none,1,0,0.129,10mbit,none,1,0,0.157,500kbit,none
2026-01-19T17:24:43.790347Z,1,0,0.333,50mbit,none,1,0,,10mbit,none,1,0,0.160,500kbit,none
2026-01-19T17:24:45.967662Z,1,0,0.329,50mbit,none,1,0,0.160,10mbit,none,1,0,0.185,500kbit,none
2026-01-19T17:24:47.789445Z,1,0,0.321,50mbit,none,1,0,0.166,10mbit,none,1,0,0.172,500kbit,none
2026-01-19T17:24:49.789814Z,1,0,0.288,50mbit,none,1,0,,10mbit,none,1,0,0.167,500kbit,none
2026-01-19T17:24:51.789134Z,1,0,0.304,50mbit,none,1,0,,10mbit,none,1,0,0.155,500kbit,none
2026-01-19T17:24:53.876127Z,1,0,0.254,50mbit,none,1,0,0.172,10mbit,none,1,0,3.062,800kbit,self_bump
2026-01-19T17:24:55.789376Z,1,0,0.358,50mbit,none,1,0,0.238,10mbit,none,1,0,0.158,500kbit,restore
2026-01-19T17:24:57.789725Z,1,0,0.348,50mbit,none,1,0,0.199,10mbit,none,1,0,0.152,500kbit,none
2026-01-19T17:24:59.790250Z,1,0,0.279,50mbit,none,1,0,0.184,10mbit,none,1,0,0.122,500kbit,none
2026-01-19T17:25:01.789927Z,1,0,0.324,50mbit,none,1,0,0.108,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T17:25:03.816314Z,1,0,0.317,50mbit,none,1,0,0.170,10mbit,none,1,0,0.164,500kbit,restore
2026-01-19T17:25:05.789890Z,1,0,0.305,50mbit,none,1,0,0.192,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T17:25:07.789128Z,1,0,0.307,50mbit,none,1,0,,10mbit,none,1,0,0.147,500kbit,restore
2026-01-19T17:25:09.789953Z,1,0,0.368,50mbit,none,1,0,0.136,10mbit,none,1,0,0.176,500kbit,none
2026-01-19T17:25:11.790081Z,1,0,0.363,50mbit,none,1,0,,10mbit,none,1,0,0.241,500kbit,none
2026-01-19T17:25:13.790473Z,1,0,0.479,50mbit,none,1,0,0.204,10mbit,none,1,0,0.158,500kbit,none
2026-01-19T17:25:15.789976Z,1,0,0.316,50mbit,none,1,0,0.126,10mbit,none,1,0,0.150,500kbit,none
2026-01-19T17:25:17.789143Z,1,0,0.306,50mbit,none,1,0,0.211,10mbit,none,1,0,0.191,500kbit,none
2026-01-19T17:25:19.790459Z,1,0,0.341,50mbit,none,1,0,0.153,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T17:25:21.806612Z,1,0,0.316,50mbit,none,1,0,,10mbit,none,1,0,0.243,500kbit,restore
2026-01-19T17:25:23.790022Z,1,0,0.439,50mbit,none,1,0,,10mbit,none,1,0,0.161,500kbit,none
2026-01-19T17:25:25.789992Z,1,0,0.448,50mbit,none,1,0,0.194,10mbit,none,1,0,0.172,500kbit,none
2026-01-19T17:25:27.789701Z,1,0,0.420,50mbit,none,1,0,0.185,10mbit,none,1,0,0.314,500kbit,none
2026-01-19T17:25:29.789166Z,1,0,0.363,50mbit,none,1,0,0.137,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T17:25:31.789428Z,1,0,0.326,50mbit,none,1,0,0.157,10mbit,none,1,0,0.184,500kbit,restore
2026-01-19T17:25:33.871825Z,1,0,0.416,50mbit,none,1,0,0.202,10mbit,none,1,0,0.324,500kbit,none
2026-01-19T17:25:35.789981Z,1,0,0.381,50mbit,none,1,0,0.137,10mbit,none,1,0,0.151,500kbit,none
2026-01-19T17:25:37.789505Z,1,0,0.393,50mbit,none,1,0,0.177,10mbit,none,1,0,0.259,500kbit,none
2026-01-19T17:25:39.789861Z,1,0,0.324,50mbit,none,1,0,0.162,10mbit,none,1,0,0.153,500kbit,none
2026-01-19T17:25:41.789295Z,1,0,0.372,50mbit,none,1,0,0.173,10mbit,none,1,0,0.257,500kbit,none
2026-01-19T17:25:43.789929Z,1,0,0.316,50mbit,none,1,0,0.218,10mbit,none,1,0,0.212,500kbit,none
2026-01-19T17:25:45.789260Z,1,0,0.289,50mbit,none,1,0,0.184,10mbit,none,1,0,0.185,500kbit,none
2026-01-19T17:25:47.790305Z,1,0,0.337,50mbit,none,1,0,0.152,10mbit,none,1,0,0.156,500kbit,none
2026-01-19T17:25:49.789681Z,1,0,0.391,50mbit,none,1,0,,10mbit,none,1,0,0.221,500kbit,none
2026-01-19T17:25:51.789982Z,1,0,0.365,50mbit,none,1,0,0.159,10mbit,none,1,0,0.185,500kbit,none
2026-01-19T17:25:53.789187Z,1,0,0.708,50mbit,none,1,0,,10mbit,none,1,0,0.277,500kbit,none
2026-01-19T17:25:55.790136Z,1,0,0.478,50mbit,none,1,0,,10mbit,none,1,0,0.199,500kbit,none
2026-01-19T17:25:57.790500Z,1,0,0.414,50mbit,none,1,0,0.180,10mbit,none,1,0,0.155,500kbit,none
2026-01-19T17:25:59.790460Z,1,0,0.401,50mbit,none,1,0,,10mbit,none,1,0,0.226,500kbit,none
2026-01-19T17:26:01.789280Z,1,0,1.193,50mbit,none,1,0,,10mbit,none,1,0,0.190,500kbit,none
2026-01-19T17:26:03.790250Z,1,0,0.456,50mbit,none,1,0,0.131,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T17:26:05.790607Z,1,0,0.358,50mbit,none,1,0,0.236,10mbit,none,1,0,0.149,500kbit,restore
2026-01-19T17:26:07.789905Z,1,0,0.324,50mbit,none,1,0,0.186,10mbit,none,1,0,0.163,500kbit,none
2026-01-19T17:26:09.789780Z,1,0,0.327,50mbit,none,1,0,0.238,10mbit,none,1,0,0.157,500kbit,none
2026-01-19T17:26:11.790428Z,1,0,0.277,50mbit,none,1,0,,10mbit,none,1,0,0.187,500kbit,none
2026-01-19T17:26:13.789158Z,1,0,0.363,50mbit,none,1,0,,10mbit,none,1,0,0.167,500kbit,none
2026-01-19T17:26:15.790079Z,1,0,0.318,50mbit,none,1,0,,10mbit,none,1,0,0.160,500kbit,none
2026-01-19T17:26:17.790097Z,1,0,0.353,50mbit,none,1,0,,10mbit,none,1,0,3.536,800kbit,self_bump
2026-01-19T17:26:19.789585Z,1,0,0.369,50mbit,none,1,0,0.190,10mbit,none,1,0,0.216,500kbit,restore
2026-01-19T17:26:21.796549Z,1,0,0.312,50mbit,none,1,0,0.176,10mbit,none,1,0,0.244,500kbit,none
2026-01-19T17:26:23.789291Z,1,0,0.330,50mbit,none,1,0,0.137,10mbit,none,1,0,0.150,500kbit,none
2026-01-19T17:26:25.902445Z,1,0,0.553,50mbit,none,1,0,0.281,10mbit,none,1,0,0.220,500kbit,none
2026-01-19T17:26:27.789172Z,1,0,0.320,50mbit,none,1,0,0.169,10mbit,none,1,0,0.163,500kbit,none
2026-01-19T17:26:29.790140Z,1,0,0.324,50mbit,none,1,0,0.140,10mbit,none,1,0,0.148,500kbit,none
2026-01-19T17:26:31.789234Z,1,0,0.332,50mbit,none,1,0,0.188,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T17:26:33.789813Z,1,0,0.305,50mbit,none,1,0,0.137,10mbit,none,1,0,0.146,500kbit,restore
2026-01-19T17:26:35.789173Z,1,0,0.327,50mbit,none,1,0,0.132,10mbit,none,1,0,0.172,500kbit,none
2026-01-19T17:26:37.790667Z,1,0,0.350,50mbit,none,1,0,0.178,10mbit,none,1,0,0.148,500kbit,none
2026-01-19T17:26:39.789353Z,1,0,0.392,50mbit,none,1,0,0.194,10mbit,none,1,0,0.208,500kbit,none
2026-01-19T17:26:41.789457Z,1,0,0.288,50mbit,none,1,0,0.162,10mbit,none,1,0,0.307,500kbit,none
2026-01-19T17:26:43.789323Z,1,0,0.364,50mbit,none,1,0,0.194,10mbit,none,1,0,0.168,500kbit,none
2026-01-19T17:26:45.790598Z,1,0,0.300,50mbit,none,1,0,0.159,10mbit,none,1,0,0.176,500kbit,none
2026-01-19T17:26:47.789264Z,1,0,0.431,50mbit,none,1,0,0.185,10mbit,none,1,0,0.257,500kbit,none
2026-01-19T17:26:49.790498Z,1,0,0.319,50mbit,none,1,0,0.250,10mbit,none,1,0,0.145,500kbit,none
2026-01-19T17:26:51.789848Z,1,0,0.382,50mbit,none,1,0,0.169,10mbit,none,1,0,0.257,500kbit,none
2026-01-19T17:26:53.790318Z,1,0,0.330,50mbit,none,1,0,0.146,10mbit,none,1,0,0.150,500kbit,none
2026-01-19T17:26:55.789171Z,1,0,0.365,50mbit,none,1,0,0.174,10mbit,none,1,0,0.226,500kbit,none
2026-01-19T17:26:57.789523Z,1,0,0.299,50mbit,none,1,0,,10mbit,none,1,0,0.186,500kbit,none
2026-01-19T17:26:59.789145Z,1,0,0.300,50mbit,none,1,0,0.166,10mbit,none,1,0,0.113,500kbit,none
2026-01-19T17:27:01.789355Z,1,0,0.354,50mbit,none,1,0,,10mbit,none,1,0,0.156,500kbit,none
2026-01-19T17:27:03.789285Z,1,0,0.420,50mbit,none,1,0,0.183,10mbit,none,1,0,0.218,500kbit,none
2026-01-19T17:27:05.790108Z,1,0,0.343,50mbit,none,1,0,0.162,10mbit,none,1,0,0.190,500kbit,none
2026-01-19T17:27:07.789279Z,1,0,0.344,50mbit,none,1,0,0.146,10mbit,none,1,0,0.147,500kbit,none
2026-01-19T17:27:09.789893Z,1,0,0.370,50mbit,none,1,0,0.148,10mbit,none,1,0,0.149,500kbit,none
2026-01-19T17:27:11.789576Z,1,0,0.349,50mbit,none,1,0,0.272,10mbit,none,1,0,0.164,500kbit,none
2026-01-19T17:27:13.790213Z,1,0,0.336,50mbit,none,1,0,0.150,10mbit,none,1,0,0.159,500kbit,none
2026-01-19T17:27:15.790211Z,1,0,0.324,50mbit,none,1,0,,10mbit,none,1,0,0.206,500kbit,none
2026-01-19T17:27:17.789947Z,1,0,0.293,50mbit,none,1,0,,10mbit,none,1,0,0.200,500kbit,none
2026-01-19T17:27:19.790276Z,1,0,0.398,50mbit,none,1,0,,10mbit,none,1,0,0.167,500kbit,none
2026-01-19T17:27:21.790305Z,1,0,0.322,50mbit,none,1,0,,10mbit,none,1,0,0.155,500kbit,none
2026-01-19T17:27:23.789688Z,1,0,44.843,50mbit,none,1,0,0.202,10mbit,none,1,0,0.284,500kbit,none
2026-01-19T17:27:25.790347Z,1,0,0.376,50mbit,none,1,0,0.135,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T17:27:27.789580Z,1,0,0.344,50mbit,none,1,0,,10mbit,none,1,0,0.187,500kbit,restore
2026-01-19T17:27:29.789993Z,1,0,0.330,50mbit,none,1,0,0.133,10mbit,none,1,0,0.143,500kbit,none
2026-01-19T17:27:31.789374Z,1,0,0.412,50mbit,none,1,0,,10mbit,none,1,0,0.200,500kbit,none
2026-01-19T17:27:33.789564Z,1,0,0.372,50mbit,none,1,0,0.162,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T17:27:35.789901Z,1,0,0.324,50mbit,none,1,0,0.140,10mbit,none,1,0,0.195,500kbit,restore
2026-01-19T17:27:37.790550Z,1,0,0.250,50mbit,none,1,0,0.276,10mbit,none,1,0,0.186,500kbit,none
2026-01-19T17:27:39.789348Z,1,0,0.389,50mbit,none,1,0,0.169,10mbit,none,1,0,0.152,500kbit,none
2026-01-19T17:27:41.787998Z,1,0,0.298,50mbit,none,1,0,,10mbit,none,1,0,0.206,500kbit,none
2026-01-19T17:27:43.789388Z,1,0,0.410,50mbit,none,1,0,0.221,10mbit,none,1,0,0.164,500kbit,none
2026-01-19T17:27:45.790396Z,1,0,0.318,50mbit,none,1,0,0.131,10mbit,none,1,0,0.147,500kbit,none
2026-01-19T17:27:47.789519Z,1,0,0.375,50mbit,none,1,0,0.158,10mbit,none,1,0,0.185,500kbit,none
2026-01-19T17:27:49.790108Z,1,0,0.361,50mbit,none,1,0,0.133,10mbit,none,1,0,0.154,500kbit,none
2026-01-19T17:27:51.789939Z,1,0,0.344,50mbit,none,1,0,0.269,10mbit,none,1,0,0.177,500kbit,none
2026-01-19T17:27:53.789960Z,1,0,0.314,50mbit,none,1,0,0.174,10mbit,none,1,0,0.196,500kbit,none
2026-01-19T17:27:55.789614Z,1,0,0.345,50mbit,none,1,0,0.272,10mbit,none,1,0,0.162,500kbit,none
2026-01-19T17:27:57.790473Z,1,0,0.330,50mbit,none,1,0,0.131,10mbit,none,1,0,0.165,500kbit,none
2026-01-19T17:27:59.789948Z,1,0,0.309,50mbit,none,1,0,,10mbit,none,1,0,0.162,500kbit,none
2026-01-19T17:28:01.789999Z,1,0,0.344,50mbit,none,1,0,,10mbit,none,1,0,0.205,500kbit,none
2026-01-19T17:28:03.788832Z,1,0,0.291,50mbit,none,1,0,0.160,10mbit,none,1,0,0.196,500kbit,none
2026-01-19T17:28:05.790187Z,1,0,0.296,50mbit,none,1,0,0.161,10mbit,none,1,0,0.165,500kbit,none
2026-01-19T17:28:07.789303Z,1,0,0.370,50mbit,none,1,0,0.164,10mbit,none,1,0,0.253,500kbit,none
2026-01-19T17:28:09.790460Z,1,0,0.302,50mbit,none,1,0,0.161,10mbit,none,1,0,0.149,500kbit,none
2026-01-19T17:28:11.789270Z,1,0,0.369,50mbit,none,1,0,0.194,10mbit,none,1,0,0.206,500kbit,none
2026-01-19T17:28:13.789653Z,1,0,0.376,50mbit,none,1,0,0.162,10mbit,none,1,0,0.152,500kbit,none
2026-01-19T17:28:15.789294Z,1,0,0.299,50mbit,none,1,0,0.170,10mbit,none,1,0,0.149,500kbit,none
2026-01-19T17:28:17.789446Z,1,0,0.331,50mbit,none,1,0,0.216,10mbit,none,1,0,0.145,500kbit,none
2026-01-19T17:28:19.789730Z,1,0,0.280,50mbit,none,1,0,,10mbit,none,1,0,0.164,500kbit,none
2026-01-19T17:28:21.789636Z,1,0,0.302,50mbit,none,1,0,0.177,10mbit,none,1,0,0.172,500kbit,none
2026-01-19T17:28:23.789281Z,1,0,0.302,50mbit,none,1,0,0.228,10mbit,none,1,0,0.149,500kbit,none
2026-01-19T17:28:25.790019Z,1,0,0.424,50mbit,none,1,0,0.151,10mbit,none,1,0,0.149,500kbit,none
2026-01-19T17:28:27.789157Z,1,0,0.361,50mbit,none,1,0,,10mbit,none,1,0,0.193,500kbit,none
2026-01-19T17:28:29.790142Z,1,0,0.352,50mbit,none,1,0,0.141,10mbit,none,1,0,0.153,500kbit,none
2026-01-19T17:28:31.789457Z,1,0,0.326,50mbit,none,1,0,,10mbit,none,1,0,0.155,500kbit,none
2026-01-19T17:28:33.866903Z,1,0,0.353,50mbit,none,1,0,0.147,10mbit,none,1,0,0.129,500kbit,none
2026-01-19T17:28:35.790046Z,1,0,0.304,50mbit,none,1,0,0.162,10mbit,none,1,0,0.141,500kbit,none
2026-01-19T17:28:37.790188Z,1,0,0.340,50mbit,none,1,0,,10mbit,none,1,0,0.178,500kbit,none
2026-01-19T17:28:39.790482Z,1,0,0.315,50mbit,none,1,0,0.190,10mbit,none,1,0,0.300,500kbit,none
2026-01-19T17:28:41.789310Z,1,0,0.289,50mbit,none,1,0,0.164,10mbit,none,1,0,0.189,500kbit,none
2026-01-19T17:28:43.790037Z,1,0,0.310,50mbit,none,1,0,,10mbit,none,1,0,0.199,500kbit,none
2026-01-19T17:28:45.789205Z,1,0,0.283,50mbit,none,1,0,0.128,10mbit,none,1,0,0.228,500kbit,none
2026-01-19T17:28:47.788364Z,1,0,0.339,50mbit,none,1,0,0.126,10mbit,none,1,0,0.148,500kbit,none
2026-01-19T17:28:49.789536Z,1,0,0.349,50mbit,none,1,0,0.169,10mbit,none,1,0,0.178,500kbit,none
2026-01-19T17:28:51.790607Z,1,0,0.305,50mbit,none,1,0,0.138,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T17:28:53.790617Z,1,0,0.378,50mbit,none,1,0,0.162,10mbit,none,1,0,0.166,500kbit,restore
2026-01-19T17:28:55.788846Z,1,0,0.333,50mbit,none,1,0,0.185,10mbit,none,1,0,0.179,500kbit,none
2026-01-19T17:28:57.790118Z,1,0,0.322,50mbit,none,1,0,0.119,10mbit,none,1,0,0.199,500kbit,none
2026-01-19T17:28:59.789824Z,1,0,0.311,50mbit,none,1,0,0.160,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T17:29:01.790088Z,1,0,0.340,50mbit,none,1,0,0.132,10mbit,none,1,0,,800kbit,none
2026-01-19T17:29:03.789434Z,1,0,0.328,50mbit,none,1,0,0.154,10mbit,none,1,0,,800kbit,none
2026-01-19T17:29:05.789339Z,1,0,164.729,50mbit,none,1,0,0.185,10mbit,none,1,0,,800kbit,none
2026-01-19T17:29:07.790157Z,1,0,0.284,50mbit,none,1,0,0.206,10mbit,none,1,0,0.182,500kbit,restore
2026-01-19T17:29:09.789849Z,1,0,0.283,50mbit,none,1,0,,10mbit,none,1,0,0.187,500kbit,none
2026-01-19T17:29:11.789530Z,1,0,0.378,50mbit,none,1,0,0.221,10mbit,none,1,0,0.170,500kbit,none
2026-01-19T17:29:13.789760Z,1,0,0.293,50mbit,none,1,0,0.152,10mbit,none,1,0,0.160,500kbit,none
2026-01-19T17:29:15.789198Z,1,0,0.317,50mbit,none,1,0,,10mbit,none,1,0,0.196,500kbit,none
2026-01-19T17:29:17.789806Z,1,0,0.297,50mbit,none,1,0,0.160,10mbit,none,1,0,0.208,500kbit,none
2026-01-19T17:29:19.790592Z,1,0,0.347,50mbit,none,1,0,0.155,10mbit,none,1,0,0.143,500kbit,none
2026-01-19T17:29:21.788724Z,1,0,0.361,50mbit,none,1,0,,10mbit,none,1,0,0.212,500kbit,none
2026-01-19T17:29:23.789456Z,1,0,0.364,50mbit,none,1,0,0.157,10mbit,none,1,0,0.147,500kbit,none
2026-01-19T17:29:25.789710Z,1,0,0.378,50mbit,none,1,0,0.175,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T17:29:27.789588Z,1,0,0.329,50mbit,none,1,0,0.188,10mbit,none,1,0,0.148,500kbit,restore
2026-01-19T17:29:29.789281Z,1,0,249.671,50mbit,none,1,0,,10mbit,none,1,0,0.190,500kbit,none
2026-01-19T17:29:31.788827Z,1,0,0.320,50mbit,none,1,0,0.155,10mbit,none,1,0,0.168,500kbit,none
2026-01-19T17:29:33.789215Z,1,0,0.298,50mbit,none,1,0,0.190,10mbit,none,1,0,0.147,500kbit,none
2026-01-19T17:29:35.790009Z,1,0,0.282,50mbit,none,1,0,0.124,10mbit,none,1,0,0.150,500kbit,none
2026-01-19T17:29:37.789234Z,1,0,0.381,50mbit,none,1,0,0.137,10mbit,none,1,0,0.162,500kbit,none
2026-01-19T17:29:39.790181Z,1,0,0.320,50mbit,none,1,0,0.158,10mbit,none,1,0,0.153,500kbit,none
2026-01-19T17:29:41.790147Z,1,0,0.327,50mbit,none,1,0,0.200,10mbit,none,1,0,0.158,500kbit,none
2026-01-19T17:29:43.789953Z,1,0,0.295,50mbit,none,1,0,0.167,10mbit,none,1,0,0.149,500kbit,none
2026-01-19T17:29:45.790317Z,1,0,0.363,50mbit,none,1,0,0.130,10mbit,none,1,0,0.208,500kbit,none
2026-01-19T17:29:47.789172Z,1,0,0.278,50mbit,none,1,0,0.158,10mbit,none,1,0,0.142,500kbit,none
2026-01-19T17:29:49.789885Z,1,0,104.106,50mbit,none,1,0,0.226,10mbit,none,1,0,0.223,500kbit,none
2026-01-19T17:29:51.789769Z,1,0,0.341,50mbit,none,1,0,0.145,10mbit,none,1,0,0.292,500kbit,none
2026-01-19T17:29:53.790223Z,1,0,244.521,50mbit,none,1,0,0.255,10mbit,none,1,0,0.185,500kbit,none
2026-01-19T17:29:55.789593Z,1,0,0.357,50mbit,none,1,0,0.193,10mbit,none,1,0,0.158,500kbit,none
2026-01-19T17:29:57.789453Z,1,0,0.278,50mbit,none,1,0,,10mbit,none,1,0,0.151,500kbit,none
2026-01-19T17:29:59.789204Z,1,0,0.277,50mbit,none,1,0,0.150,10mbit,none,1,0,0.149,500kbit,none
2026-01-19T17:30:01.790030Z,1,0,0.305,50mbit,none,1,0,0.179,10mbit,none,1,0,0.151,500kbit,none
2026-01-19T17:30:03.789460Z,1,0,0.320,50mbit,none,1,0,0.156,10mbit,none,1,0,0.263,500kbit,none
2026-01-19T17:30:05.790449Z,1,0,0.310,50mbit,none,1,0,0.131,10mbit,none,1,0,0.146,500kbit,none
2026-01-19T17:30:07.789658Z,1,0,0.335,50mbit,none,1,0,0.156,10mbit,none,1,0,0.157,500kbit,none
2026-01-19T17:30:09.790026Z,1,0,0.346,50mbit,none,1,0,0.142,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T17:30:11.789544Z,1,0,0.397,50mbit,none,1,0,0.177,10mbit,none,1,0,0.171,500kbit,restore
2026-01-19T17:30:13.790237Z,1,0,513.573,50mbit,none,1,0,,10mbit,none,1,0,0.205,500kbit,none
2026-01-19T17:30:15.789540Z,1,0,,50mbit,none,1,0,,10mbit,none,1,0,,800kbit,self_bump
2026-01-19T17:30:20.118720Z,1,0,0.395,50mbit,none,1,0,,10mbit,none,1,0,0.377,500kbit,restore
2026-01-19T17:30:20.738757Z,1,0,0.343,50mbit,none,1,0,0.360,10mbit,urllc_warn,1,0,0.272,500kbit,none
2026-01-19T17:30:23.182812Z,1,0,,50mbit,none,1,0,10.927,10mbit,urllc_self_alert,1,0,2.324,800kbit,self_bump
2026-01-19T17:30:27.073806Z,1,0,0.463,50mbit,none,1,0,0.141,10mbit,none,1,0,,800kbit,none
2026-01-19T17:30:29.075253Z,1,0,0.255,50mbit,none,1,0,,10mbit,none,1,0,0.288,500kbit,restore
2026-01-19T17:30:31.356989Z,1,0,127.646,50mbit,none,1,0,,10mbit,none,1,0,2.922,800kbit,self_bump
2026-01-19T17:30:33.075514Z,1,0,0.358,50mbit,none,1,0,0.182,10mbit,none,1,0,0.159,500kbit,restore
2026-01-19T17:30:35.076010Z,1,0,0.367,50mbit,none,1,0,0.138,10mbit,none,1,0,0.146,500kbit,none
2026-01-19T17:30:37.075602Z,1,0,0.291,50mbit,none,1,0,0.120,10mbit,none,1,0,0.172,500kbit,none
2026-01-19T17:30:39.075625Z,1,0,0.375,50mbit,none,1,0,,10mbit,none,1,0,0.206,500kbit,none
2026-01-19T17:30:41.076328Z,1,0,0.326,50mbit,none,1,0,0.166,10mbit,none,1,0,0.148,500kbit,none
2026-01-19T17:30:43.075271Z,1,0,0.345,50mbit,none,1,0,0.153,10mbit,none,1,0,0.149,500kbit,none
