ts,embb_rate,urllc_rate,mmtc_rate,action,layer,reason,embb_bps,embb_ewma,embb_slope,urllc_rtt,predicted_urllc_rtt
2025-12-25T18:35:30.240201Z,40mbit,10mbit,800kbit,none,,,11840,13849,-1006,0.978,7.381
2025-12-25T18:35:30.740192Z,40mbit,10mbit,800kbit,none,,,15040,14206,255,0.978,6.967
2025-12-25T18:35:31.239258Z,40mbit,10mbit,800kbit,none,,,15440,14576,178,0.978,6.737
2025-12-25T18:35:31.738500Z,40mbit,10mbit,800kbit,none,,,15440,14835,125,1.103,7.010
2025-12-25T18:35:32.240151Z,40mbit,10mbit,800kbit,none,,,15440,15016,1167,1.103,7.369
2025-12-25T18:35:32.740043Z,40mbit,10mbit,800kbit,none,,,13840,14663,457,1.103,8.129
2025-12-25T18:35:33.238830Z,40mbit,10mbit,800kbit,none,,,15440,14896,320,1.076,5.995
2025-12-25T18:35:33.738312Z,40mbit,10mbit,800kbit,none,,,15440,15059,224,0.512,7.118
2025-12-25T18:35:34.240348Z,40mbit,10mbit,800kbit,none,,,15440,15173,156,0.512,9.075
2025-12-25T18:35:34.738575Z,40mbit,10mbit,800kbit,none,,,15440,15253,589,0.510,6.876
2025-12-25T18:35:35.239382Z,40mbit,10mbit,800kbit,none,,,13440,14709,-187,0.507,6.557
2025-12-25T18:35:35.738819Z,40mbit,10mbit,800kbit,none,,,13440,14328,-730,0.291,7.377
2025-12-25T18:35:36.240411Z,40mbit,10mbit,800kbit,none,,,13440,14062,-1111,0.291,7.461
2025-12-25T18:35:36.740508Z,40mbit,10mbit,800kbit,none,,,16272,14725,-528,0.158,7.025
2025-12-25T18:35:37.240163Z,40mbit,10mbit,800kbit,none,,,13440,14339,-370,0.764,6.948
2025-12-25T18:35:37.739288Z,40mbit,10mbit,800kbit,none,,,13440,14069,-259,1.044,7.614
2025-12-25T18:35:38.243238Z,40mbit,10mbit,800kbit,none,,,15040,14360,298,1.044,6.323
2025-12-25T18:35:38.738437Z,40mbit,10mbit,800kbit,none,,,15440,14684,-40,1.044,7.020
2025-12-25T18:35:39.240173Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15040,14791,451,1.048,7.477
2025-12-25T18:35:39.738693Z,40mbit,10mbit,800kbit,none,,,15440,14985,916,1.062,7.651
2025-12-25T18:35:40.238747Z,40mbit,10mbit,800kbit,none,,,15040,15002,641,1.062,6.592
2025-12-25T18:35:40.740685Z,40mbit,10mbit,800kbit,none,,,15840,15253,568,1.053,6.569
2025-12-25T18:35:41.238413Z,40mbit,10mbit,800kbit,none,,,13440,14709,-81,0.599,8.342
2025-12-25T18:35:41.738817Z,40mbit,10mbit,800kbit,none,,,13840,14448,-537,0.337,7.722
2025-12-25T18:35:42.241003Z,40mbit,10mbit,800kbit,none,,,15840,14866,-136,0.326,6.199
2025-12-25T18:35:42.738450Z,40mbit,10mbit,800kbit,none,,,13840,14558,-695,0.313,7.040
2025-12-25T18:35:43.240217Z,40mbit,10mbit,800kbit,none,,,15440,14822,113,0.323,8.209
2025-12-25T18:35:43.738246Z,40mbit,10mbit,800kbit,none,,,15840,15127,679,0.236,6.966
2025-12-25T18:35:44.239084Z,40mbit,10mbit,800kbit,none,,,15440,15221,355,0.219,6.831
2025-12-25T18:35:44.738865Z,40mbit,10mbit,800kbit,none,,,15440,15287,728,0.230,7.066
2025-12-25T18:35:45.238766Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15840,15452,630,0.227,8.250
2025-12-25T18:35:45.740524Z,40mbit,10mbit,800kbit,none,,,15440,15449,321,0.226,7.115
2025-12-25T18:35:46.238722Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,15446,224,0.156,6.891
2025-12-25T18:35:46.740407Z,40mbit,10mbit,800kbit,none,,,15440,15444,157,0.849,7.651
2025-12-25T18:35:47.239429Z,40mbit,10mbit,800kbit,none,,,13440,14843,-609,0.849,7.296
2025-12-25T18:35:47.738750Z,40mbit,10mbit,800kbit,none,,,14672,14791,-657,0.851,6.904
2025-12-25T18:35:48.239578Z,40mbit,10mbit,800kbit,none,,,13440,14386,-1060,0.851,7.021
2025-12-25T18:35:48.738643Z,40mbit,10mbit,800kbit,none,,,15440,14702,-742,0.852,7.566
2025-12-25T18:35:49.239067Z,40mbit,10mbit,800kbit,none,,,15040,14803,-39,0.848,6.778
2025-12-25T18:35:49.739393Z,40mbit,10mbit,800kbit,none,,,15840,15114,322,0.150,7.685
2025-12-25T18:35:50.239574Z,40mbit,10mbit,800kbit,none,,,15440,15212,825,0.797,7.090
2025-12-25T18:35:50.740748Z,40mbit,10mbit,800kbit,none,,,15440,15280,578,0.797,7.453
2025-12-25T18:35:51.239618Z,40mbit,10mbit,800kbit,none,,,15040,15208,404,0.798,7.689
2025-12-25T18:35:51.741367Z,40mbit,10mbit,800kbit,none,,,13840,14797,-316,0.799,7.670
2025-12-25T18:35:52.239286Z,40mbit,10mbit,800kbit,none,,,13840,14510,-701,0.927,7.605
2025-12-25T18:35:52.738880Z,40mbit,10mbit,800kbit,none,,,13440,14189,-1091,0.946,6.692
2025-12-25T18:35:53.238517Z,40mbit,10mbit,800kbit,none,,,13440,13964,-1243,0.450,7.372
2025-12-25T18:35:53.738857Z,40mbit,10mbit,800kbit,none,,,15440,14407,-390,0.450,6.830
2025-12-25T18:35:54.238568Z,40mbit,10mbit,800kbit,none,,,15040,14597,86,0.450,7.074
2025-12-25T18:35:54.738369Z,40mbit,10mbit,800kbit,none,,,15440,14849,660,0.451,6.842
2025-12-25T18:35:55.238436Z,40mbit,10mbit,800kbit,none,,,15840,15146,1182,0.453,7.210
2025-12-25T18:35:55.741784Z,40mbit,10mbit,800kbit,none,,,15440,15234,827,1.073,7.564
2025-12-25T18:35:56.239917Z,40mbit,10mbit,800kbit,none,,,15872,15426,828,1.059,7.325
2025-12-25T18:35:56.738970Z,40mbit,10mbit,800kbit,none,,,15440,15430,580,0.898,7.671
2025-12-25T18:35:57.238846Z,40mbit,10mbit,800kbit,none,,,13440,14833,-313,0.900,7.475
2025-12-25T18:35:57.741483Z,40mbit,10mbit,800kbit,none,,,15440,15015,-219,0.900,6.876
2025-12-25T18:35:58.240965Z,40mbit,10mbit,800kbit,none,,,15440,15142,-283,0.900,7.074
2025-12-25T18:35:58.740427Z,40mbit,10mbit,800kbit,none,,,15040,15111,-318,0.900,7.633
2025-12-25T18:35:59.238895Z,40mbit,10mbit,800kbit,none,,,13440,14610,-222,0.150,7.387
2025-12-25T18:35:59.738393Z,40mbit,10mbit,800kbit,none,,,15040,14739,-275,0.153,7.043
2025-12-25T18:36:00.240094Z,40mbit,10mbit,800kbit,none,,,13840,14469,-673,0.153,6.833
2025-12-25T18:36:00.738837Z,40mbit,10mbit,800kbit,none,,,11840,13680,-1431,0.749,8.108
2025-12-25T18:36:01.239341Z,40mbit,10mbit,800kbit,none,,,13440,13608,-1001,0.746,7.702
2025-12-25T18:36:01.739858Z,40mbit,10mbit,800kbit,none,,,15840,14277,-461,0.744,6.075
2025-12-25T18:36:02.239084Z,40mbit,10mbit,800kbit,none,,,17104,15125,656,0.744,6.476
2025-12-25T18:36:02.738756Z,40mbit,10mbit,800kbit,none,,,13440,14620,939,0.756,8.005
2025-12-25T18:36:03.238762Z,40mbit,10mbit,800kbit,none,,,11840,13786,177,0.757,7.783
2025-12-25T18:36:03.740367Z,40mbit,10mbit,800kbit,none,,,16672,14651,373,0.165,5.129
2025-12-25T18:36:04.239420Z,40mbit,10mbit,800kbit,none,,,15040,14768,-357,0.164,7.357
2025-12-25T18:36:04.739307Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,16672,15339,719,0.161,8.553
2025-12-25T18:36:05.238859Z,40mbit,10mbit,800kbit,none,,,15440,15369,1583,0.420,6.697
2025-12-25T18:36:05.738711Z,40mbit,10mbit,800kbit,none,,,15040,15270,618,0.518,5.614
2025-12-25T18:36:06.240178Z,40mbit,10mbit,800kbit,none,,,13840,14841,73,0.520,6.685
2025-12-25T18:36:06.738353Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13440,14421,-918,1.206,8.729
2025-12-25T18:36:07.239042Z,40mbit,10mbit,800kbit,none,,,15040,14606,-762,1.206,6.758
2025-12-25T18:36:07.739966Z,40mbit,10mbit,800kbit,none,,,11840,13776,-1493,0.946,5.966
2025-12-25T18:36:08.240386Z,40mbit,10mbit,800kbit,none,,,13440,13675,-1165,0.946,7.709
2025-12-25T18:36:08.740240Z,40mbit,10mbit,800kbit,none,,,15440,14204,-216,0.850,6.225
2025-12-25T18:36:09.240679Z,40mbit,10mbit,800kbit,none,,,15440,14575,-31,0.850,6.965
2025-12-25T18:36:09.739325Z,40mbit,10mbit,800kbit,none,,,15440,14834,1058,0.852,6.948
2025-12-25T18:36:10.238928Z,40mbit,10mbit,800kbit,none,,,13440,14416,740,0.224,8.058
2025-12-25T18:36:10.739766Z,40mbit,10mbit,800kbit,none,,,15440,14723,518,0.228,6.550
2025-12-25T18:36:11.241063Z,40mbit,10mbit,800kbit,none,,,13440,14338,-237,0.228,6.773
2025-12-25T18:36:11.741093Z,40mbit,10mbit,800kbit,none,,,15840,14788,-45,0.248,8.726
2025-12-25T18:36:12.238320Z,40mbit,10mbit,800kbit,none,,,15440,14984,567,0.248,7.012
2025-12-25T18:36:12.740045Z,40mbit,10mbit,800kbit,none,,,15840,15240,517,0.248,6.447
2025-12-25T18:36:13.238305Z,40mbit,10mbit,800kbit,none,,,13440,14700,362,0.242,6.481
2025-12-25T18:36:13.739190Z,40mbit,10mbit,800kbit,none,,,15440,14922,133,0.244,7.456
2025-12-25T18:36:14.239969Z,40mbit,10mbit,800kbit,none,,,15440,15077,93,0.187,6.711
2025-12-25T18:36:14.739971Z,40mbit,10mbit,800kbit,none,,,13440,14586,-654,0.960,7.001
2025-12-25T18:36:15.240447Z,40mbit,10mbit,800kbit,none,,,15040,14722,21,0.944,7.305
2025-12-25T18:36:15.740540Z,40mbit,10mbit,800kbit,none,,,13840,14457,-464,0.949,6.488
2025-12-25T18:36:16.240102Z,40mbit,10mbit,800kbit,none,,,15440,14752,-325,0.945,6.927
2025-12-25T18:36:16.738704Z,40mbit,10mbit,800kbit,none,,,16272,15208,621,0.946,7.025
2025-12-25T18:36:17.241095Z,40mbit,10mbit,800kbit,none,,,11840,14197,-524,0.174,8.321
2025-12-25T18:36:17.740433Z,40mbit,10mbit,800kbit,none,,,13440,13970,-487,0.174,6.453
2025-12-25T18:36:18.238895Z,40mbit,10mbit,800kbit,none,,,15440,14411,-341,0.171,5.859
2025-12-25T18:36:18.738251Z,40mbit,10mbit,800kbit,none,,,13440,14119,-1088,0.171,7.798
2025-12-25T18:36:19.240228Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,16272,14765,567,0.172,7.190
2025-12-25T18:36:19.739991Z,40mbit,10mbit,800kbit,none,,,15840,15087,1117,0.172,6.704
2025-12-25T18:36:20.239062Z,40mbit,10mbit,800kbit,none,,,15040,15073,662,0.285,6.231
2025-12-25T18:36:20.738465Z,40mbit,10mbit,800kbit,none,,,13440,14583,463,0.285,6.948
2025-12-25T18:36:21.239188Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13440,14240,-525,0.281,7.914
2025-12-25T18:36:21.739427Z,40mbit,10mbit,800kbit,none,,,15840,14720,-367,0.278,6.297
2025-12-25T18:36:22.238519Z,40mbit,10mbit,800kbit,none,,,15040,14816,-257,0.279,6.379
2025-12-25T18:36:22.741352Z,40mbit,10mbit,800kbit,none,,,13440,14403,-180,0.270,7.673
2025-12-25T18:36:23.240835Z,40mbit,10mbit,800kbit,none,,,15440,14714,473,0.206,6.311
2025-12-25T18:36:23.738449Z,40mbit,10mbit,800kbit,none,,,15440,14932,211,0.206,5.792
2025-12-25T18:36:24.238627Z,40mbit,10mbit,800kbit,none,,,15440,15084,268,0.380,7.088
2025-12-25T18:36:24.740313Z,40mbit,10mbit,800kbit,none,,,15040,15071,667,0.381,7.859
2025-12-25T18:36:25.239424Z,40mbit,10mbit,800kbit,none,,,13840,14701,-12,0.381,6.584
2025-12-25T18:36:25.738306Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15840,15043,111,0.374,6.008
2025-12-25T18:36:26.240402Z,40mbit,10mbit,800kbit,none,,,15440,15162,77,0.374,7.323
2025-12-25T18:36:26.740563Z,40mbit,10mbit,800kbit,none,,,13440,14645,-425,0.374,8.209
2025-12-25T18:36:27.238790Z,40mbit,10mbit,800kbit,none,,,15440,14883,182,0.374,6.299
2025-12-25T18:36:27.738334Z,40mbit,10mbit,800kbit,none,,,15440,15050,7,0.382,6.263
2025-12-25T18:36:28.240539Z,40mbit,10mbit,800kbit,none,,,15040,15047,-114,0.333,7.318
2025-12-25T18:36:28.740504Z,40mbit,10mbit,800kbit,none,,,15440,15165,519,0.333,7.637
2025-12-25T18:36:29.239086Z,40mbit,10mbit,800kbit,none,,,15040,15127,243,0.156,7.040
2025-12-25T18:36:29.739108Z,40mbit,10mbit,800kbit,none,,,15440,15221,170,0.896,6.394
2025-12-25T18:36:30.241473Z,40mbit,10mbit,800kbit,none,,,13840,14806,-240,0.896,7.341
2025-12-25T18:36:30.740389Z,40mbit,10mbit,800kbit,none,,,15440,14996,-168,0.899,8.244
2025-12-25T18:36:31.238481Z,40mbit,10mbit,800kbit,none,,,11840,14049,-1077,1.142,6.877
2025-12-25T18:36:31.739223Z,40mbit,10mbit,800kbit,none,,,13440,13866,-1354,1.142,7.091
2025-12-25T18:36:32.240434Z,40mbit,10mbit,800kbit,none,,,15440,14338,-468,1.149,6.576
2025-12-25T18:36:32.739756Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15040,14549,-447,0.452,7.525
2025-12-25T18:36:33.238275Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,14816,766,1.083,6.962
2025-12-25T18:36:33.739382Z,40mbit,10mbit,800kbit,none,,,13840,14523,656,0.838,7.060
2025-12-25T18:36:34.238948Z,40mbit,10mbit,800kbit,none,,,15440,14798,459,1.035,7.159
2025-12-25T18:36:34.743169Z,40mbit,10mbit,800kbit,none,,,15840,15110,561,1.036,6.990
2025-12-25T18:36:35.239127Z,40mbit,10mbit,800kbit,none,,,15440,15209,393,1.036,8.910
2025-12-25T18:36:35.739355Z,40mbit,10mbit,800kbit,none,,,15840,15398,875,0.993,7.121
2025-12-25T18:36:36.240491Z,40mbit,10mbit,800kbit,none,,,13440,14811,12,0.364,6.861
2025-12-25T18:36:36.740388Z,40mbit,10mbit,800kbit,none,,,15040,14879,-231,0.360,7.254
2025-12-25T18:36:37.239320Z,40mbit,10mbit,800kbit,none,,,13440,14447,-761,0.162,7.637
2025-12-25T18:36:37.738549Z,40mbit,10mbit,800kbit,none,,,15040,14625,-773,0.152,7.608
2025-12-25T18:36:38.240949Z,40mbit,10mbit,800kbit,none,,,16272,15119,308,0.153,6.538
2025-12-25T18:36:38.738821Z,40mbit,10mbit,800kbit,none,,,13840,14735,-144,0.298,7.406
2025-12-25T18:36:39.240338Z,40mbit,10mbit,800kbit,none,,,13840,14466,19,0.295,7.379
2025-12-25T18:36:39.738438Z,40mbit,10mbit,800kbit,none,,,15840,14878,253,0.355,6.715
2025-12-25T18:36:40.239732Z,40mbit,10mbit,800kbit,none,,,15872,15176,57,0.363,7.341
2025-12-25T18:36:40.739455Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,11840,14175,-559,0.365,7.504
2025-12-25T18:36:41.239370Z,40mbit,10mbit,800kbit,none,,,15040,14435,-31,0.227,7.578
2025-12-25T18:36:41.738782Z,40mbit,10mbit,800kbit,none,,,15440,14736,-142,0.229,5.764
2025-12-25T18:36:42.240520Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13840,14467,-709,0.170,6.998
2025-12-25T18:36:42.739724Z,40mbit,10mbit,800kbit,none,,,15440,14759,583,0.201,7.767
2025-12-25T18:36:43.239649Z,40mbit,10mbit,800kbit,none,,,11840,13883,-551,0.199,6.856
2025-12-25T18:36:43.740482Z,40mbit,10mbit,800kbit,none,,,15440,14350,-386,0.199,5.377
2025-12-25T18:36:44.241514Z,40mbit,10mbit,800kbit,none,,,13440,14077,-390,0.192,6.663
2025-12-25T18:36:44.739235Z,40mbit,10mbit,800kbit,none,,,15440,14486,-273,0.184,8.754
2025-12-25T18:36:45.240403Z,40mbit,10mbit,800kbit,none,,,11840,13692,-191,0.182,5.856
2025-12-25T18:36:45.738297Z,40mbit,10mbit,800kbit,none,,,13440,13616,-733,0.321,6.089
2025-12-25T18:36:46.238686Z,40mbit,10mbit,800kbit,none,,,15040,14043,-33,0.315,5.943
2025-12-25T18:36:46.739037Z,40mbit,10mbit,800kbit,none,,,15440,14462,-23,0.315,6.974
2025-12-25T18:36:47.238338Z,40mbit,10mbit,800kbit,none,,,15440,14755,1063,0.315,6.718
2025-12-25T18:36:47.739211Z,40mbit,10mbit,800kbit,none,,,14272,14610,994,0.315,6.158
2025-12-25T18:36:48.240027Z,40mbit,10mbit,800kbit,none,,,15040,14739,695,0.315,6.118
2025-12-25T18:36:48.739989Z,40mbit,10mbit,800kbit,none,,,16272,15199,736,0.316,6.268
2025-12-25T18:36:49.238250Z,40mbit,10mbit,800kbit,none,,,15440,15271,515,0.316,8.089
2025-12-25T18:36:49.738267Z,40mbit,10mbit,800kbit,none,,,11840,14242,-368,0.323,6.495
2025-12-25T18:36:50.238895Z,40mbit,10mbit,800kbit,none,,,11840,13521,-1218,0.323,6.116
2025-12-25T18:36:50.738972Z,40mbit,10mbit,800kbit,none,,,15440,14096,-1102,0.336,5.171
2025-12-25T18:36:51.238512Z,40mbit,10mbit,800kbit,none,,,11840,13419,-1851,0.336,7.437
2025-12-25T18:36:51.738954Z,40mbit,10mbit,800kbit,none,,,13840,13545,-696,0.210,7.503
2025-12-25T18:36:52.240263Z,40mbit,10mbit,800kbit,none,,,15440,14114,592,0.210,5.002
2025-12-25T18:36:52.740218Z,40mbit,10mbit,800kbit,none,,,15440,14511,414,0.211,5.463
2025-12-25T18:36:53.238336Z,40mbit,10mbit,800kbit,none,,,13840,14310,890,0.209,6.936
2025-12-25T18:36:53.739319Z,40mbit,10mbit,800kbit,none,,,15040,14529,983,0.230,8.110
2025-12-25T18:36:54.238349Z,40mbit,10mbit,800kbit,none,,,15440,14802,688,0.229,5.866
2025-12-25T18:36:54.739621Z,40mbit,10mbit,800kbit,none,,,15440,14993,481,0.188,5.790
2025-12-25T18:36:55.239454Z,40mbit,10mbit,800kbit,none,,,15440,15127,817,0.187,7.849
2025-12-25T18:36:55.738603Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,16272,15470,941,0.190,6.845
2025-12-25T18:36:56.238942Z,40mbit,10mbit,800kbit,none,,,15040,15341,539,0.190,5.813
2025-12-25T18:36:56.739577Z,40mbit,10mbit,800kbit,none,,,11840,14291,-702,0.166,6.703
2025-12-25T18:36:57.238551Z,40mbit,10mbit,800kbit,none,,,13840,14155,-971,0.166,7.417
2025-12-25T18:36:57.739935Z,40mbit,10mbit,800kbit,none,,,11840,13461,-2009,0.166,5.746
2025-12-25T18:36:58.240378Z,40mbit,10mbit,800kbit,none,,,15440,14054,-1286,0.166,6.416
2025-12-25T18:36:58.738828Z,40mbit,10mbit,800kbit,none,,,11840,13390,-900,0.154,6.992
2025-12-25T18:36:59.239621Z,40mbit,10mbit,800kbit,none,,,15040,13885,-270,0.154,6.844
2025-12-25T18:36:59.738366Z,40mbit,10mbit,800kbit,none,,,15040,14231,770,0.154,5.088
2025-12-25T18:37:00.239075Z,40mbit,10mbit,800kbit,none,,,13840,14114,59,0.143,7.159
2025-12-25T18:37:00.740185Z,40mbit,10mbit,800kbit,none,,,15040,14391,1001,0.143,7.087
2025-12-25T18:37:01.241367Z,40mbit,10mbit,800kbit,none,,,15440,14706,821,0.143,6.225
2025-12-25T18:37:01.741525Z,40mbit,10mbit,800kbit,none,,,13440,14326,94,0.143,6.334
2025-12-25T18:37:02.239978Z,40mbit,10mbit,800kbit,none,,,15872,14790,675,0.499,6.329
2025-12-25T18:37:02.740065Z,40mbit,10mbit,800kbit,none,,,15440,14985,593,0.504,7.013
2025-12-25T18:37:03.238336Z,40mbit,10mbit,800kbit,none,,,15040,15001,295,0.498,5.975
2025-12-25T18:37:03.740564Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,15133,806,0.507,6.398
2025-12-25T18:37:04.238325Z,40mbit,10mbit,800kbit,none,,,15440,15225,435,0.513,6.777
2025-12-25T18:37:04.738457Z,40mbit,10mbit,800kbit,none,,,15840,15409,424,0.513,6.607
2025-12-25T18:37:05.238997Z,40mbit,10mbit,800kbit,none,,,15840,15538,537,0.157,6.908
2025-12-25T18:37:05.738606Z,40mbit,10mbit,800kbit,none,,,13840,15029,-103,0.145,7.772
2025-12-25T18:37:06.238886Z,40mbit,10mbit,800kbit,none,,,15440,15152,-72,0.160,6.609
2025-12-25T18:37:06.740265Z,40mbit,10mbit,800kbit,none,,,13840,14758,-650,0.826,6.810
2025-12-25T18:37:07.239397Z,40mbit,10mbit,800kbit,none,,,15040,14843,-695,0.826,7.713
2025-12-25T18:37:07.738741Z,40mbit,10mbit,800kbit,none,,,17104,15521,492,0.821,7.226
2025-12-25T18:37:08.238498Z,40mbit,10mbit,800kbit,none,,,13840,15016,-135,1.026,7.240
2025-12-25T18:37:08.740009Z,40mbit,10mbit,800kbit,none,,,15040,15023,265,1.025,7.423
2025-12-25T18:37:09.240067Z,40mbit,10mbit,800kbit,none,,,13440,14548,-294,1.025,7.148
2025-12-25T18:37:09.738614Z,40mbit,10mbit,800kbit,none,,,13840,14336,-1185,0.489,7.957
2025-12-25T18:37:10.239266Z,40mbit,10mbit,800kbit,none,,,15440,14667,-349,0.493,6.928
2025-12-25T18:37:10.741286Z,40mbit,10mbit,800kbit,none,,,15840,15019,-4,0.493,7.760
2025-12-25T18:37:11.239231Z,40mbit,10mbit,800kbit,none,,,15040,15025,476,1.160,6.880
2025-12-25T18:37:11.738470Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,15149,813,0.969,7.083
2025-12-25T18:37:12.239649Z,40mbit,10mbit,800kbit,none,,,15840,15356,689,0.969,7.834
2025-12-25T18:37:12.742353Z,40mbit,10mbit,800kbit,none,,,15440,15381,362,0.969,7.571
2025-12-25T18:37:13.238985Z,40mbit,10mbit,800kbit,none,,,13440,14799,-226,0.832,7.810
2025-12-25T18:37:13.739092Z,40mbit,10mbit,800kbit,none,,,15440,14991,-158,1.130,7.451
2025-12-25T18:37:14.239028Z,40mbit,10mbit,800kbit,none,,,15040,15006,-350,1.130,7.154
2025-12-25T18:37:14.739032Z,40mbit,10mbit,800kbit,none,,,13440,14536,-845,0.468,7.560
2025-12-25T18:37:15.239687Z,40mbit,10mbit,800kbit,none,,,15440,14807,8,0.468,7.999
2025-12-25T18:37:15.740838Z,40mbit,10mbit,800kbit,none,,,13440,14397,-594,0.466,6.870
2025-12-25T18:37:16.241279Z,40mbit,10mbit,800kbit,none,,,15040,14590,-416,0.462,7.080
2025-12-25T18:37:16.738649Z,40mbit,10mbit,800kbit,none,,,15440,14845,308,0.470,7.457
2025-12-25T18:37:17.239090Z,40mbit,10mbit,800kbit,none,,,15440,15023,216,0.171,8.364
2025-12-25T18:37:17.740054Z,40mbit,10mbit,800kbit,none,,,15440,15148,751,0.171,6.562
2025-12-25T18:37:18.239323Z,40mbit,10mbit,800kbit,none,,,15040,15115,525,0.175,7.288
2025-12-25T18:37:18.738997Z,40mbit,10mbit,800kbit,none,,,15040,15093,248,0.165,7.725
2025-12-25T18:37:19.238383Z,40mbit,10mbit,800kbit,none,,,15440,15197,173,0.188,7.146
2025-12-25T18:37:19.740054Z,40mbit,10mbit,800kbit,none,,,15040,15150,1,0.187,7.269
2025-12-25T18:37:20.240168Z,40mbit,10mbit,800kbit,none,,,15040,15117,1,0.184,6.902
2025-12-25T18:37:20.739319Z,40mbit,10mbit,800kbit,none,,,15040,15093,0,0.184,6.844
2025-12-25T18:37:21.240079Z,40mbit,10mbit,800kbit,none,,,14272,14847,-349,0.184,6.899
2025-12-25T18:37:21.738265Z,40mbit,10mbit,800kbit,none,,,15840,15145,-4,0.190,7.245
2025-12-25T18:37:22.240020Z,40mbit,10mbit,800kbit,none,,,14272,14883,-233,0.190,6.992
2025-12-25T18:37:22.738929Z,40mbit,10mbit,800kbit,none,,,13840,14570,-523,0.421,7.220
2025-12-25T18:37:23.239251Z,40mbit,10mbit,800kbit,none,,,13440,14231,-616,0.395,6.628
2025-12-25T18:37:23.740303Z,40mbit,10mbit,800kbit,none,,,15440,14593,-551,0.395,6.735
2025-12-25T18:37:24.239701Z,40mbit,10mbit,800kbit,none,,,15440,14847,-35,0.402,6.879
2025-12-25T18:37:24.740057Z,40mbit,10mbit,800kbit,none,,,14160,14641,71,0.544,7.344
2025-12-25T18:37:25.239262Z,40mbit,10mbit,800kbit,none,,,14400,14568,337,0.536,6.793
2025-12-25T18:37:25.740380Z,40mbit,10mbit,800kbit,none,,,15440,14830,236,0.305,6.198
2025-12-25T18:37:26.239997Z,40mbit,10mbit,800kbit,none,,,15840,15133,285,0.309,7.101
2025-12-25T18:37:26.740257Z,40mbit,10mbit,800kbit,none,,,15040,15105,463,0.290,7.618
2025-12-25T18:37:27.238498Z,40mbit,10mbit,800kbit,none,,,15040,15085,516,0.290,7.071
2025-12-25T18:37:27.740411Z,40mbit,10mbit,800kbit,none,,,13440,14591,-238,0.142,6.180
2025-12-25T18:37:28.240238Z,40mbit,10mbit,800kbit,none,,,15040,14726,-406,0.140,6.989
2025-12-25T18:37:28.741081Z,40mbit,10mbit,800kbit,none,,,15440,14940,-164,0.140,7.317
2025-12-25T18:37:29.240728Z,40mbit,10mbit,800kbit,none,,,13840,14610,-475,0.146,7.148
2025-12-25T18:37:29.740471Z,40mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13840,14379,-212,0.140,6.299
2025-12-25T18:37:30.240482Z,40mbit,10mbit,800kbit,none,,,15840,14817,91,0.148,6.276
2025-12-25T18:37:30.738229Z,40mbit,10mbit,800kbit,none,,,13840,14524,-416,1.012,7.167
2025-12-25T18:37:31.239990Z,40mbit,10mbit,800kbit,none,,,15840,14918,308,1.040,7.360
2025-12-25T18:37:31.740407Z,40mbit,10mbit,800kbit,none,,,13840,14595,216,1.042,7.153
2025-12-25T18:37:32.240193Z,40mbit,10mbit,800kbit,none,,,15040,14728,-88,1.349,6.642
2025-12-25T18:37:32.738897Z,40mbit,10mbit,800kbit,none,,,15440,14942,417,1.353,6.546
2025-12-25T18:37:33.238822Z,40mbit,10mbit,800kbit,none,,,15040,14971,52,1.057,8.106
2025-12-25T18:37:33.740914Z,40mbit,10mbit,800kbit,none,,,13760,14608,12,1.579,7.210
2025-12-25T18:37:34.239209Z,40mbit,10mbit,800kbit,none,,,13440,14257,-471,1.573,6.488
2025-12-25T18:37:34.738709Z,40mbit,10mbit,800kbit,none,,,15040,14492,-449,1.270,7.212
2025-12-25T18:37:35.238882Z,40mbit,10mbit,800kbit,none,,,15440,14776,-194,1.701,7.351
2025-12-25T18:37:35.740397Z,40mbit,10mbit,800kbit,none,,,16736,15364,756,1.701,7.948
2025-12-25T18:37:36.238863Z,40mbit,10mbit,800kbit,none,,,13440,14787,529,1.172,7.319
2025-12-25T18:37:36.739077Z,40mbit,10mbit,800kbit,none,,,15840,15102,610,0.665,7.776
2025-12-25T18:37:37.238698Z,40mbit,10mbit,800kbit,none,,,13440,14604,-172,0.753,7.465
2025-12-25T18:37:37.738373Z,40mbit,10mbit,800kbit,none,,,15440,14854,-509,0.959,8.915
